HORAPK;HORAN;HORA;MINUTO;SEGUNDO;HORAINGRESO;HORACIERREAGENCIA;HORAALMUERZO;HORASALIDA;HORALABORABLE;
195120;19:51:20;19;51;20;N;N;N;N;S;
195128;19:51:28;19;51;28;N;N;N;N;S;
195136;19:51:36;19;51;36;N;N;N;N;S;
195144;19:51:44;19;51;44;N;N;N;N;S;
195152;19:51:52;19;51;52;N;N;N;N;S;
195201;19:52:01;19;52;1;N;N;N;N;S;
195210;19:52:10;19;52;10;N;N;N;N;S;
195220;19:52:20;19;52;20;N;N;N;N;S;
195229;19:52:29;19;52;29;N;N;N;N;S;
195238;19:52:38;19;52;38;N;N;N;N;S;
195248;19:52:48;19;52;48;N;N;N;N;S;
195257;19:52:57;19;52;57;N;N;N;N;S;
195307;19:53:07;19;53;7;N;N;N;N;S;
195316;19:53:16;19;53;16;N;N;N;N;S;
195325;19:53:25;19;53;25;N;N;N;N;S;
195335;19:53:35;19;53;35;N;N;N;N;S;
195344;19:53:44;19;53;44;N;N;N;N;S;
195353;19:53:53;19;53;53;N;N;N;N;S;
195403;19:54:03;19;54;3;N;N;N;N;S;
195412;19:54:12;19;54;12;N;N;N;N;S;
195421;19:54:21;19;54;21;N;N;N;N;S;
195431;19:54:31;19;54;31;N;N;N;N;S;
195440;19:54:40;19;54;40;N;N;N;N;S;
195449;19:54:49;19;54;49;N;N;N;N;S;
195459;19:54:59;19;54;59;N;N;N;N;S;
195508;19:55:08;19;55;8;N;N;N;N;S;
195517;19:55:17;19;55;17;N;N;N;N;S;
195527;19:55:27;19;55;27;N;N;N;N;S;
195536;19:55:36;19;55;36;N;N;N;N;S;
195545;19:55:45;19;55;45;N;N;N;N;S;
195555;19:55:55;19;55;55;N;N;N;N;S;
195604;19:56:04;19;56;4;N;N;N;N;S;
195613;19:56:13;19;56;13;N;N;N;N;S;
195623;19:56:23;19;56;23;N;N;N;N;S;
195632;19:56:32;19;56;32;N;N;N;N;S;
195641;19:56:41;19;56;41;N;N;N;N;S;
212325;21:23:25;21;23;25;N;S;N;N;S;
212333;21:23:33;21;23;33;N;S;N;N;S;
212341;21:23:41;21;23;41;N;S;N;N;S;
212349;21:23:49;21;23;49;N;S;N;N;S;
212357;21:23:57;21;23;57;N;S;N;N;S;
212405;21:24:05;21;24;5;N;S;N;N;S;
212413;21:24:13;21;24;13;N;S;N;N;S;
212422;21:24:22;21;24;22;N;S;N;N;S;
212431;21:24:31;21;24;31;N;S;N;N;S;
212441;21:24:41;21;24;41;N;S;N;N;S;
212450;21:24:50;21;24;50;N;S;N;N;S;
212459;21:24:59;21;24;59;N;S;N;N;S;
212509;21:25:09;21;25;9;N;S;N;N;S;
212518;21:25:18;21;25;18;N;S;N;N;S;
212528;21:25:28;21;25;28;N;S;N;N;S;
212537;21:25:37;21;25;37;N;S;N;N;S;
212546;21:25:46;21;25;46;N;S;N;N;S;
212556;21:25:56;21;25;56;N;S;N;N;S;
212605;21:26:05;21;26;5;N;S;N;N;S;
212614;21:26:14;21;26;14;N;S;N;N;S;
212624;21:26:24;21;26;24;N;S;N;N;S;
212633;21:26:33;21;26;33;N;S;N;N;S;
55745;05:57:45;5;57;45;N;N;N;N;N;
55758;05:57:58;5;57;58;N;N;N;N;N;
55809;05:58:09;5;58;9;N;N;N;N;N;
55821;05:58:21;5;58;21;N;N;N;N;N;
55832;05:58:32;5;58;32;N;N;N;N;N;
55844;05:58:44;5;58;44;N;N;N;N;N;
55855;05:58:55;5;58;55;N;N;N;N;N;
55908;05:59:08;5;59;8;N;N;N;N;N;
55918;05:59:18;5;59;18;N;N;N;N;N;
55930;05:59:30;5;59;30;N;N;N;N;N;
55941;05:59:41;5;59;41;N;N;N;N;N;
55954;05:59:54;5;59;54;N;N;N;N;N;
60005;06:00:05;6;0;5;N;N;N;N;N;
60016;06:00:16;6;0;16;N;N;N;N;N;
60025;06:00:25;6;0;25;N;N;N;N;N;
60035;06:00:35;6;0;35;N;N;N;N;N;
60044;06:00:44;6;0;44;N;N;N;N;N;
60053;06:00:53;6;0;53;N;N;N;N;N;
60104;06:01:04;6;1;4;N;N;N;N;N;
60116;06:01:16;6;1;16;N;N;N;N;N;
60127;06:01:27;6;1;27;N;N;N;N;N;
60140;06:01:40;6;1;40;N;N;N;N;N;
60150;06:01:50;6;1;50;N;N;N;N;N;
60202;06:02:02;6;2;2;N;N;N;N;N;
60214;06:02:14;6;2;14;N;N;N;N;N;
60226;06:02:26;6;2;26;N;N;N;N;N;
60236;06:02:36;6;2;36;N;N;N;N;N;
60249;06:02:49;6;2;49;N;N;N;N;N;
60300;06:03:00;6;3;0;N;N;N;N;N;
60311;06:03:11;6;3;11;N;N;N;N;N;
60322;06:03:22;6;3;22;N;N;N;N;N;
60334;06:03:34;6;3;34;N;N;N;N;N;
60346;06:03:46;6;3;46;N;N;N;N;N;
60357;06:03:57;6;3;57;N;N;N;N;N;
60410;06:04:10;6;4;10;N;N;N;N;N;
60420;06:04:20;6;4;20;N;N;N;N;N;
60432;06:04:32;6;4;32;N;N;N;N;N;
60443;06:04:43;6;4;43;N;N;N;N;N;
60456;06:04:56;6;4;56;N;N;N;N;N;
60507;06:05:07;6;5;7;N;N;N;N;N;
60518;06:05:18;6;5;18;N;N;N;N;N;
60530;06:05:30;6;5;30;N;N;N;N;N;
60542;06:05:42;6;5;42;N;N;N;N;N;
60553;06:05:53;6;5;53;N;N;N;N;N;
60606;06:06:06;6;6;6;N;N;N;N;N;
60616;06:06:16;6;6;16;N;N;N;N;N;
60621;06:06:21;6;6;21;N;N;N;N;N;
60631;06:06:31;6;6;31;N;N;N;N;N;
60640;06:06:40;6;6;40;N;N;N;N;N;
60651;06:06:51;6;6;51;N;N;N;N;N;
60700;06:07:00;6;7;0;N;N;N;N;N;
60710;06:07:10;6;7;10;N;N;N;N;N;
60722;06:07:22;6;7;22;N;N;N;N;N;
60734;06:07:34;6;7;34;N;N;N;N;N;
60746;06:07:46;6;7;46;N;N;N;N;N;
60756;06:07:56;6;7;56;N;N;N;N;N;
60809;06:08:09;6;8;9;N;N;N;N;N;
60820;06:08:20;6;8;20;N;N;N;N;N;
60832;06:08:32;6;8;32;N;N;N;N;N;
60844;06:08:44;6;8;44;N;N;N;N;N;
60856;06:08:56;6;8;56;N;N;N;N;N;
60906;06:09:06;6;9;6;N;N;N;N;N;
60919;06:09:19;6;9;19;N;N;N;N;N;
60930;06:09:30;6;9;30;N;N;N;N;N;
60942;06:09:42;6;9;42;N;N;N;N;N;
60952;06:09:52;6;9;52;N;N;N;N;N;
61005;06:10:05;6;10;5;N;N;N;N;N;
61016;06:10:16;6;10;16;N;N;N;N;N;
61028;06:10:28;6;10;28;N;N;N;N;N;
61040;06:10:40;6;10;40;N;N;N;N;N;
61051;06:10:51;6;10;51;N;N;N;N;N;
61102;06:11:02;6;11;2;N;N;N;N;N;
61115;06:11:15;6;11;15;N;N;N;N;N;
61126;06:11:26;6;11;26;N;N;N;N;N;
61138;06:11:38;6;11;38;N;N;N;N;N;
61149;06:11:49;6;11;49;N;N;N;N;N;
61201;06:12:01;6;12;1;N;N;N;N;N;
61212;06:12:12;6;12;12;N;N;N;N;N;
61223;06:12:23;6;12;23;N;N;N;N;N;
61233;06:12:33;6;12;33;N;N;N;N;N;
61242;06:12:42;6;12;42;N;N;N;N;N;
61253;06:12:53;6;12;53;N;N;N;N;N;
61302;06:13:02;6;13;2;N;N;N;N;N;
61313;06:13:13;6;13;13;N;N;N;N;N;
61325;06:13:25;6;13;25;N;N;N;N;N;
61337;06:13:37;6;13;37;N;N;N;N;N;
61348;06:13:48;6;13;48;N;N;N;N;N;
61401;06:14:01;6;14;1;N;N;N;N;N;
61411;06:14:11;6;14;11;N;N;N;N;N;
61423;06:14:23;6;14;23;N;N;N;N;N;
61434;06:14:34;6;14;34;N;N;N;N;N;
61447;06:14:47;6;14;47;N;N;N;N;N;
61457;06:14:57;6;14;57;N;N;N;N;N;
61509;06:15:09;6;15;9;N;N;N;N;N;
61521;06:15:21;6;15;21;N;N;N;N;N;
61533;06:15:33;6;15;33;N;N;N;N;N;
61544;06:15:44;6;15;44;N;N;N;N;N;
61557;06:15:57;6;15;57;N;N;N;N;N;
61607;06:16:07;6;16;7;N;N;N;N;N;
61619;06:16:19;6;16;19;N;N;N;N;N;
61630;06:16:30;6;16;30;N;N;N;N;N;
61643;06:16:43;6;16;43;N;N;N;N;N;
61653;06:16:53;6;16;53;N;N;N;N;N;
61705;06:17:05;6;17;5;N;N;N;N;N;
61717;06:17:17;6;17;17;N;N;N;N;N;
61729;06:17:29;6;17;29;N;N;N;N;N;
61739;06:17:39;6;17;39;N;N;N;N;N;
61752;06:17:52;6;17;52;N;N;N;N;N;
61803;06:18:03;6;18;3;N;N;N;N;N;
61815;06:18:15;6;18;15;N;N;N;N;N;
61828;06:18:28;6;18;28;N;N;N;N;N;
61837;06:18:37;6;18;37;N;N;N;N;N;
61847;06:18:47;6;18;47;N;N;N;N;N;
61857;06:18:57;6;18;57;N;N;N;N;N;
61907;06:19:07;6;19;7;N;N;N;N;N;
61918;06:19:18;6;19;18;N;N;N;N;N;
61931;06:19:31;6;19;31;N;N;N;N;N;
61941;06:19:41;6;19;41;N;N;N;N;N;
61953;06:19:53;6;19;53;N;N;N;N;N;
62004;06:20:04;6;20;4;N;N;N;N;N;
62017;06:20:17;6;20;17;N;N;N;N;N;
62027;06:20:27;6;20;27;N;N;N;N;N;
62039;06:20:39;6;20;39;N;N;N;N;N;
62051;06:20:51;6;20;51;N;N;N;N;N;
62103;06:21:03;6;21;3;N;N;N;N;N;
215542;21:55:42;21;55;42;N;S;N;N;S;
215551;21:55:51;21;55;51;N;S;N;N;S;
215600;21:56:00;21;56;0;N;S;N;N;S;
215610;21:56:10;21;56;10;N;S;N;N;S;
215619;21:56:19;21;56;19;N;S;N;N;S;
215628;21:56:28;21;56;28;N;S;N;N;S;
215638;21:56:38;21;56;38;N;S;N;N;S;
215647;21:56:47;21;56;47;N;S;N;N;S;
215656;21:56:56;21;56;56;N;S;N;N;S;
215706;21:57:06;21;57;6;N;S;N;N;S;
215715;21:57:15;21;57;15;N;S;N;N;S;
215724;21:57:24;21;57;24;N;S;N;N;S;
215734;21:57:34;21;57;34;N;S;N;N;S;
215743;21:57:43;21;57;43;N;S;N;N;S;
215752;21:57:52;21;57;52;N;S;N;N;S;
235327;23:53:27;23;53;27;N;N;N;N;N;
235335;23:53:35;23;53;35;N;N;N;N;N;
235343;23:53:43;23;53;43;N;N;N;N;N;
235351;23:53:51;23;53;51;N;N;N;N;N;
235359;23:53:59;23;53;59;N;N;N;N;N;
235407;23:54:07;23;54;7;N;N;N;N;N;
235415;23:54:15;23;54;15;N;N;N;N;N;
235424;23:54:24;23;54;24;N;N;N;N;N;
235433;23:54:33;23;54;33;N;N;N;N;N;
235443;23:54:43;23;54;43;N;N;N;N;N;
235452;23:54:52;23;54;52;N;N;N;N;N;
235501;23:55:01;23;55;1;N;N;N;N;N;
235511;23:55:11;23;55;11;N;N;N;N;N;
235520;23:55:20;23;55;20;N;N;N;N;N;
235529;23:55:29;23;55;29;N;N;N;N;N;
235539;23:55:39;23;55;39;N;N;N;N;N;
235548;23:55:48;23;55;48;N;N;N;N;N;
235557;23:55:57;23;55;57;N;N;N;N;N;
235607;23:56:07;23;56;7;N;N;N;N;N;
235616;23:56:16;23;56;16;N;N;N;N;N;
235625;23:56:25;23;56;25;N;N;N;N;N;
235635;23:56:35;23;56;35;N;N;N;N;N;
235644;23:56:44;23;56;44;N;N;N;N;N;
235653;23:56:53;23;56;53;N;N;N;N;N;
235703;23:57:03;23;57;3;N;N;N;N;N;
235712;23:57:12;23;57;12;N;N;N;N;N;
235721;23:57:21;23;57;21;N;N;N;N;N;
235731;23:57:31;23;57;31;N;N;N;N;N;
235740;23:57:40;23;57;40;N;N;N;N;N;
235749;23:57:49;23;57;49;N;N;N;N;N;
235759;23:57:59;23;57;59;N;N;N;N;N;
235808;23:58:08;23;58;8;N;N;N;N;N;
235817;23:58:17;23;58;17;N;N;N;N;N;
235827;23:58:27;23;58;27;N;N;N;N;N;
235836;23:58:36;23;58;36;N;N;N;N;N;
235845;23:58:45;23;58;45;N;N;N;N;N;
235855;23:58:55;23;58;55;N;N;N;N;N;
235904;23:59:04;23;59;4;N;N;N;N;N;
185902;18:59:02;18;59;2;N;N;N;S;S;
185910;18:59:10;18;59;10;N;N;N;S;S;
185918;18:59:18;18;59;18;N;N;N;S;S;
185926;18:59:26;18;59;26;N;N;N;S;S;
185934;18:59:34;18;59;34;N;N;N;S;S;
185942;18:59:42;18;59;42;N;N;N;S;S;
185950;18:59:50;18;59;50;N;N;N;S;S;
185958;18:59:58;18;59;58;N;N;N;S;S;
190006;19:00:06;19;0;6;N;N;N;N;S;
190015;19:00:15;19;0;15;N;N;N;N;S;
190024;19:00:24;19;0;24;N;N;N;N;S;
190032;19:00:32;19;0;32;N;N;N;N;S;
190042;19:00:42;19;0;42;N;N;N;N;S;
190050;19:00:50;19;0;50;N;N;N;N;S;
190100;19:01:00;19;1;0;N;N;N;N;S;
190108;19:01:08;19;1;8;N;N;N;N;S;
190117;19:01:17;19;1;17;N;N;N;N;S;
190126;19:01:26;19;1;26;N;N;N;N;S;
190136;19:01:36;19;1;36;N;N;N;N;S;
190145;19:01:45;19;1;45;N;N;N;N;S;
190154;19:01:54;19;1;54;N;N;N;N;S;
190204;19:02:04;19;2;4;N;N;N;N;S;
190213;19:02:13;19;2;13;N;N;N;N;S;
190222;19:02:22;19;2;22;N;N;N;N;S;
190232;19:02:32;19;2;32;N;N;N;N;S;
190241;19:02:41;19;2;41;N;N;N;N;S;
190250;19:02:50;19;2;50;N;N;N;N;S;
190300;19:03:00;19;3;0;N;N;N;N;S;
190309;19:03:09;19;3;9;N;N;N;N;S;
190318;19:03:18;19;3;18;N;N;N;N;S;
190328;19:03:28;19;3;28;N;N;N;N;S;
190337;19:03:37;19;3;37;N;N;N;N;S;
190346;19:03:46;19;3;46;N;N;N;N;S;
190356;19:03:56;19;3;56;N;N;N;N;S;
190405;19:04:05;19;4;5;N;N;N;N;S;
190414;19:04:14;19;4;14;N;N;N;N;S;
190424;19:04:24;19;4;24;N;N;N;N;S;
190433;19:04:33;19;4;33;N;N;N;N;S;
190442;19:04:42;19;4;42;N;N;N;N;S;
202543;20:25:43;20;25;43;N;N;N;N;S;
202551;20:25:51;20;25;51;N;N;N;N;S;
202559;20:25:59;20;25;59;N;N;N;N;S;
202607;20:26:07;20;26;7;N;N;N;N;S;
202615;20:26:15;20;26;15;N;N;N;N;S;
202623;20:26:23;20;26;23;N;N;N;N;S;
202631;20:26:31;20;26;31;N;N;N;N;S;
202640;20:26:40;20;26;40;N;N;N;N;S;
202649;20:26:49;20;26;49;N;N;N;N;S;
202659;20:26:59;20;26;59;N;N;N;N;S;
202708;20:27:08;20;27;8;N;N;N;N;S;
202717;20:27:17;20;27;17;N;N;N;N;S;
202727;20:27:27;20;27;27;N;N;N;N;S;
202736;20:27:36;20;27;36;N;N;N;N;S;
202745;20:27:45;20;27;45;N;N;N;N;S;
202755;20:27:55;20;27;55;N;N;N;N;S;
202804;20:28:04;20;28;4;N;N;N;N;S;
202814;20:28:14;20;28;14;N;N;N;N;S;
202823;20:28:23;20;28;23;N;N;N;N;S;
202832;20:28:32;20;28;32;N;N;N;N;S;
202842;20:28:42;20;28;42;N;N;N;N;S;
202851;20:28:51;20;28;51;N;N;N;N;S;
202900;20:29:00;20;29;0;N;N;N;N;S;
202910;20:29:10;20;29;10;N;N;N;N;S;
202919;20:29:19;20;29;19;N;N;N;N;S;
202928;20:29:28;20;29;28;N;N;N;N;S;
202938;20:29:38;20;29;38;N;N;N;N;S;
202947;20:29:47;20;29;47;N;N;N;N;S;
202956;20:29:56;20;29;56;N;N;N;N;S;
203006;20:30:06;20;30;6;N;N;N;N;S;
203015;20:30:15;20;30;15;N;N;N;N;S;
203024;20:30:24;20;30;24;N;N;N;N;S;
203034;20:30:34;20;30;34;N;N;N;N;S;
203043;20:30:43;20;30;43;N;N;N;N;S;
203052;20:30:52;20;30;52;N;N;N;N;S;
172500;17:25:00;17;25;0;N;N;N;S;S;
172508;17:25:08;17;25;8;N;N;N;S;S;
172517;17:25:17;17;25;17;N;N;N;S;S;
172527;17:25:27;17;25;27;N;N;N;S;S;
172536;17:25:36;17;25;36;N;N;N;S;S;
172545;17:25:45;17;25;45;N;N;N;S;S;
172555;17:25:55;17;25;55;N;N;N;S;S;
172604;17:26:04;17;26;4;N;N;N;S;S;
172613;17:26:13;17;26;13;N;N;N;S;S;
172623;17:26:23;17;26;23;N;N;N;S;S;
172632;17:26:32;17;26;32;N;N;N;S;S;
172641;17:26:41;17;26;41;N;N;N;S;S;
150820;15:08:20;15;8;20;N;N;N;N;S;
150828;15:08:28;15;8;28;N;N;N;N;S;
150836;15:08:36;15;8;36;N;N;N;N;S;
150844;15:08:44;15;8;44;N;N;N;N;S;
150852;15:08:52;15;8;52;N;N;N;N;S;
150900;15:09:00;15;9;0;N;N;N;N;S;
150907;15:09:07;15;9;7;N;N;N;N;S;
150916;15:09:16;15;9;16;N;N;N;N;S;
150925;15:09:25;15;9;25;N;N;N;N;S;
150935;15:09:35;15;9;35;N;N;N;N;S;
150944;15:09:44;15;9;44;N;N;N;N;S;
150953;15:09:53;15;9;53;N;N;N;N;S;
151003;15:10:03;15;10;3;N;N;N;N;S;
151012;15:10:12;15;10;12;N;N;N;N;S;
151021;15:10:21;15;10;21;N;N;N;N;S;
151031;15:10:31;15;10;31;N;N;N;N;S;
151040;15:10:40;15;10;40;N;N;N;N;S;
151049;15:10:49;15;10;49;N;N;N;N;S;
151059;15:10:59;15;10;59;N;N;N;N;S;
151108;15:11:08;15;11;8;N;N;N;N;S;
151117;15:11:17;15;11;17;N;N;N;N;S;
151127;15:11:27;15;11;27;N;N;N;N;S;
151136;15:11:36;15;11;36;N;N;N;N;S;
151145;15:11:45;15;11;45;N;N;N;N;S;
151155;15:11:55;15;11;55;N;N;N;N;S;
151204;15:12:04;15;12;4;N;N;N;N;S;
151213;15:12:13;15;12;13;N;N;N;N;S;
151223;15:12:23;15;12;23;N;N;N;N;S;
151232;15:12:32;15;12;32;N;N;N;N;S;
151241;15:12:41;15;12;41;N;N;N;N;S;
151251;15:12:51;15;12;51;N;N;N;N;S;
151300;15:13:00;15;13;0;N;N;N;N;S;
151309;15:13:09;15;13;9;N;N;N;N;S;
151319;15:13:19;15;13;19;N;N;N;N;S;
151328;15:13:28;15;13;28;N;N;N;N;S;
151337;15:13:37;15;13;37;N;N;N;N;S;
151347;15:13:47;15;13;47;N;N;N;N;S;
151356;15:13:56;15;13;56;N;N;N;N;S;
160008;16:00:08;16;0;8;N;N;N;N;S;
160015;16:00:15;16;0;15;N;N;N;N;S;
160023;16:00:23;16;0;23;N;N;N;N;S;
160030;16:00:30;16;0;30;N;N;N;N;S;
160038;16:00:38;16;0;38;N;N;N;N;S;
160045;16:00:45;16;0;45;N;N;N;N;S;
160053;16:00:53;16;0;53;N;N;N;N;S;
160100;16:01:00;16;1;0;N;N;N;N;S;
160108;16:01:08;16;1;8;N;N;N;N;S;
160118;16:01:18;16;1;18;N;N;N;N;S;
160127;16:01:27;16;1;27;N;N;N;N;S;
160136;16:01:36;16;1;36;N;N;N;N;S;
160146;16:01:46;16;1;46;N;N;N;N;S;
160155;16:01:55;16;1;55;N;N;N;N;S;
160204;16:02:04;16;2;4;N;N;N;N;S;
160214;16:02:14;16;2;14;N;N;N;N;S;
160223;16:02:23;16;2;23;N;N;N;N;S;
160232;16:02:32;16;2;32;N;N;N;N;S;
160242;16:02:42;16;2;42;N;N;N;N;S;
160251;16:02:51;16;2;51;N;N;N;N;S;
160300;16:03:00;16;3;0;N;N;N;N;S;
160309;16:03:09;16;3;9;N;N;N;N;S;
160318;16:03:18;16;3;18;N;N;N;N;S;
160327;16:03:27;16;3;27;N;N;N;N;S;
160337;16:03:37;16;3;37;N;N;N;N;S;
160346;16:03:46;16;3;46;N;N;N;N;S;
160355;16:03:55;16;3;55;N;N;N;N;S;
160405;16:04:05;16;4;5;N;N;N;N;S;
160414;16:04:14;16;4;14;N;N;N;N;S;
160423;16:04:23;16;4;23;N;N;N;N;S;
160433;16:04:33;16;4;33;N;N;N;N;S;
160442;16:04:42;16;4;42;N;N;N;N;S;
160451;16:04:51;16;4;51;N;N;N;N;S;
160501;16:05:01;16;5;1;N;N;N;N;S;
160510;16:05:10;16;5;10;N;N;N;N;S;
160519;16:05:19;16;5;19;N;N;N;N;S;
160529;16:05:29;16;5;29;N;N;N;N;S;
160538;16:05:38;16;5;38;N;N;N;N;S;
160547;16:05:47;16;5;47;N;N;N;N;S;
173229;17:32:29;17;32;29;N;N;N;S;S;
173237;17:32:37;17;32;37;N;N;N;S;S;
173245;17:32:45;17;32;45;N;N;N;S;S;
173253;17:32:53;17;32;53;N;N;N;S;S;
173301;17:33:01;17;33;1;N;N;N;S;S;
173309;17:33:09;17;33;9;N;N;N;S;S;
173317;17:33:17;17;33;17;N;N;N;S;S;
173325;17:33:25;17;33;25;N;N;N;S;S;
173334;17:33:34;17;33;34;N;N;N;S;S;
173344;17:33:44;17;33;44;N;N;N;S;S;
173353;17:33:53;17;33;53;N;N;N;S;S;
173402;17:34:02;17;34;2;N;N;N;S;S;
173412;17:34:12;17;34;12;N;N;N;S;S;
173421;17:34:21;17;34;21;N;N;N;S;S;
173430;17:34:30;17;34;30;N;N;N;S;S;
173440;17:34:40;17;34;40;N;N;N;S;S;
173449;17:34:49;17;34;49;N;N;N;S;S;
173458;17:34:58;17;34;58;N;N;N;S;S;
173508;17:35:08;17;35;8;N;N;N;S;S;
173517;17:35:17;17;35;17;N;N;N;S;S;
173526;17:35:26;17;35;26;N;N;N;S;S;
173536;17:35:36;17;35;36;N;N;N;S;S;
173545;17:35:45;17;35;45;N;N;N;S;S;
173554;17:35:54;17;35;54;N;N;N;S;S;
173604;17:36:04;17;36;4;N;N;N;S;S;
173613;17:36:13;17;36;13;N;N;N;S;S;
173622;17:36:22;17;36;22;N;N;N;S;S;
173632;17:36:32;17;36;32;N;N;N;S;S;
173641;17:36:41;17;36;41;N;N;N;S;S;
173650;17:36:50;17;36;50;N;N;N;S;S;
173700;17:37:00;17;37;0;N;N;N;S;S;
173708;17:37:08;17;37;8;N;N;N;S;S;
173717;17:37:17;17;37;17;N;N;N;S;S;
173727;17:37:27;17;37;27;N;N;N;S;S;
173736;17:37:36;17;37;36;N;N;N;S;S;
173745;17:37:45;17;37;45;N;N;N;S;S;
173755;17:37:55;17;37;55;N;N;N;S;S;
173804;17:38:04;17;38;4;N;N;N;S;S;
212642;21:26:42;21;26;42;N;S;N;N;S;
212652;21:26:52;21;26;52;N;S;N;N;S;
212701;21:27:01;21;27;1;N;S;N;N;S;
212710;21:27:10;21;27;10;N;S;N;N;S;
212720;21:27:20;21;27;20;N;S;N;N;S;
212729;21:27:29;21;27;29;N;S;N;N;S;
212738;21:27:38;21;27;38;N;S;N;N;S;
212748;21:27:48;21;27;48;N;S;N;N;S;
212757;21:27:57;21;27;57;N;S;N;N;S;
212806;21:28:06;21;28;6;N;S;N;N;S;
212816;21:28:16;21;28;16;N;S;N;N;S;
212825;21:28:25;21;28;25;N;S;N;N;S;
212834;21:28:34;21;28;34;N;S;N;N;S;
212844;21:28:44;21;28;44;N;S;N;N;S;
212853;21:28:53;21;28;53;N;S;N;N;S;
212902;21:29:02;21;29;2;N;S;N;N;S;
225539;22:55:39;22;55;39;N;N;N;N;N;
225547;22:55:47;22;55;47;N;N;N;N;N;
225555;22:55:55;22;55;55;N;N;N;N;N;
225603;22:56:03;22;56;3;N;N;N;N;N;
225611;22:56:11;22;56;11;N;N;N;N;N;
225619;22:56:19;22;56;19;N;N;N;N;N;
225627;22:56:27;22;56;27;N;N;N;N;N;
225636;22:56:36;22;56;36;N;N;N;N;N;
225645;22:56:45;22;56;45;N;N;N;N;N;
225655;22:56:55;22;56;55;N;N;N;N;N;
225704;22:57:04;22;57;4;N;N;N;N;N;
225713;22:57:13;22;57;13;N;N;N;N;N;
225723;22:57:23;22;57;23;N;N;N;N;N;
225732;22:57:32;22;57;32;N;N;N;N;N;
225741;22:57:41;22;57;41;N;N;N;N;N;
225751;22:57:51;22;57;51;N;N;N;N;N;
225800;22:58:00;22;58;0;N;N;N;N;N;
225808;22:58:08;22;58;8;N;N;N;N;N;
225818;22:58:18;22;58;18;N;N;N;N;N;
225827;22:58:27;22;58;27;N;N;N;N;N;
225836;22:58:36;22;58;36;N;N;N;N;N;
225846;22:58:46;22;58;46;N;N;N;N;N;
225855;22:58:55;22;58;55;N;N;N;N;N;
225904;22:59:04;22;59;4;N;N;N;N;N;
225914;22:59:14;22;59;14;N;N;N;N;N;
225923;22:59:23;22;59;23;N;N;N;N;N;
225932;22:59:32;22;59;32;N;N;N;N;N;
225942;22:59:42;22;59;42;N;N;N;N;N;
225951;22:59:51;22;59;51;N;N;N;N;N;
230000;23:00:00;23;0;0;N;N;N;N;N;
230009;23:00:09;23;0;9;N;N;N;N;N;
230018;23:00:18;23;0;18;N;N;N;N;N;
230026;23:00:26;23;0;26;N;N;N;N;N;
230036;23:00:36;23;0;36;N;N;N;N;N;
230044;23:00:44;23;0;44;N;N;N;N;N;
230053;23:00:53;23;0;53;N;N;N;N;N;
230102;23:01:02;23;1;2;N;N;N;N;N;
230111;23:01:11;23;1;11;N;N;N;N;N;
230120;23:01:20;23;1;20;N;N;N;N;N;
183018;18:30:18;18;30;18;N;N;N;S;S;
183026;18:30:26;18;30;26;N;N;N;S;S;
183034;18:30:34;18;30;34;N;N;N;S;S;
183042;18:30:42;18;30;42;N;N;N;S;S;
183050;18:30:50;18;30;50;N;N;N;S;S;
183058;18:30:58;18;30;58;N;N;N;S;S;
183106;18:31:06;18;31;6;N;N;N;S;S;
183115;18:31:15;18;31;15;N;N;N;S;S;
183125;18:31:25;18;31;25;N;N;N;S;S;
183134;18:31:34;18;31;34;N;N;N;S;S;
183143;18:31:43;18;31;43;N;N;N;S;S;
183153;18:31:53;18;31;53;N;N;N;S;S;
183202;18:32:02;18;32;2;N;N;N;S;S;
183211;18:32:11;18;32;11;N;N;N;S;S;
183221;18:32:21;18;32;21;N;N;N;S;S;
183230;18:32:30;18;32;30;N;N;N;S;S;
183239;18:32:39;18;32;39;N;N;N;S;S;
183249;18:32:49;18;32;49;N;N;N;S;S;
183258;18:32:58;18;32;58;N;N;N;S;S;
183307;18:33:07;18;33;7;N;N;N;S;S;
183317;18:33:17;18;33;17;N;N;N;S;S;
183326;18:33:26;18;33;26;N;N;N;S;S;
183335;18:33:35;18;33;35;N;N;N;S;S;
183345;18:33:45;18;33;45;N;N;N;S;S;
183354;18:33:54;18;33;54;N;N;N;S;S;
183403;18:34:03;18;34;3;N;N;N;S;S;
183413;18:34:13;18;34;13;N;N;N;S;S;
183422;18:34:22;18;34;22;N;N;N;S;S;
183431;18:34:31;18;34;31;N;N;N;S;S;
183441;18:34:41;18;34;41;N;N;N;S;S;
183450;18:34:50;18;34;50;N;N;N;S;S;
183459;18:34:59;18;34;59;N;N;N;S;S;
183509;18:35:09;18;35;9;N;N;N;S;S;
183518;18:35:18;18;35;18;N;N;N;S;S;
183527;18:35:27;18;35;27;N;N;N;S;S;
183537;18:35:37;18;35;37;N;N;N;S;S;
183546;18:35:46;18;35;46;N;N;N;S;S;
183555;18:35:55;18;35;55;N;N;N;S;S;
195645;19:56:45;19;56;45;N;N;N;N;S;
195653;19:56:53;19;56;53;N;N;N;N;S;
195701;19:57:01;19;57;1;N;N;N;N;S;
195709;19:57:09;19;57;9;N;N;N;N;S;
195717;19:57:17;19;57;17;N;N;N;N;S;
